
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    378.09622 |      81.21644 |      81.21644 |       0.00000 |      15.95256 |      16.95256 |      55.12939 |     148.29985 |     148.75024 |     152.55550 |     152.38950 |     170.66043 |     175.55774 |     175.55774 |       0.00291 |       0.00559 |       0.00051 |       5.94867 |       0.09396 |     236.23769 |     234.78839 |       3.27333 |      -0.02745 |     236.25787 |       2.67313 |      -0.01474 |      52.02275 |       4.60572 |    1716.72327 |    1726.28064 |       0.00000 |    1704.21716 |      52.50000 |       5.00000 |  -27010.22070 |     245.40121 |   53057.26953 |     -65.44133 |       3.02675 |      43.21563 |   20440.19727 |       3.36402 | 
    379.09711 |      82.21733 |      82.21733 |       0.00000 |      15.95284 |      16.95284 |      55.12967 |     148.54803 |     149.01477 |     152.85374 |     152.68834 |     170.94603 |     175.90094 |     175.90094 |       0.00572 |       0.00058 |       0.00118 |       6.24810 |       0.41800 |     236.29277 |     234.84378 |       3.58022 |      -0.02307 |     236.28783 |       2.66563 |      -0.03342 |      52.02236 |       4.60477 |    1728.65295 |    1738.67651 |       0.00000 |    1716.68555 |      52.50000 |       5.00000 |  -27075.79883 |     248.39929 |   53100.55469 |     -65.59283 |       3.02161 |      43.26517 |   20697.98828 |       3.40645 | 
    380.09943 |      83.21966 |      83.21966 |       0.00000 |      15.95312 |      16.95312 |      55.12994 |     148.76515 |     149.20692 |     153.07881 |     152.89368 |     171.19589 |     176.15996 |     176.15996 |      -0.00096 |       0.00175 |       0.00115 |       6.39464 |       0.46453 |     236.36172 |     234.91304 |       3.57428 |      -0.00850 |     236.33932 |       2.81823 |      -0.02664 |      52.02197 |       4.60381 |    1741.03821 |    1749.91980 |       0.00000 |    1728.84570 |      52.50000 |       5.00000 |  -27141.61133 |     251.53358 |   53143.92188 |     -65.72143 |       3.23500 |      43.26521 |   20956.56055 |       3.44901 | 
    381.10657 |      84.23800 |      84.23800 |       0.00000 |      15.95340 |      16.95340 |      55.13023 |     148.97127 |     149.37669 |     153.28290 |     153.08928 |     171.43307 |     176.39482 |     176.39484 |      -0.00563 |       0.00376 |       0.00137 |       6.17575 |       0.74218 |     236.42996 |     234.98160 |       3.29324 |      -0.02530 |     236.41068 |       2.88026 |      -0.02665 |      52.02157 |       4.60284 |    1754.20313 |    1761.91699 |       0.00000 |    1741.53589 |      52.50000 |       5.00000 |  -27208.60547 |     254.89384 |   53187.96875 |     -65.86034 |       3.32410 |      43.23843 |   21219.60352 |       3.49230 | 
    382.10782 |      85.23927 |      85.23927 |       0.00000 |      15.95368 |      16.95368 |      55.13050 |     149.18585 |     149.58186 |     153.52258 |     153.34229 |     171.68002 |     176.67064 |     176.67065 |      -0.00500 |      -0.00049 |       0.00168 |       5.85207 |       0.81245 |     236.51331 |     235.06525 |       3.07242 |      -0.03211 |     236.49991 |       2.77730 |      -0.03809 |      52.02118 |       4.60188 |    1767.05359 |    1776.87695 |       0.00000 |    1754.35754 |      52.50000 |       5.00000 |  -27274.63672 |     258.16782 |   53231.24219 |     -66.03653 |       3.18710 |      43.20507 |   21478.61328 |       3.53492 | 
    383.11761 |      86.24905 |      86.24905 |       0.00000 |      15.95396 |      16.95396 |      55.13078 |     149.42664 |     149.84348 |     153.81911 |     153.66058 |     171.95711 |     177.01187 |     177.01186 |       0.00008 |      -0.01877 |       0.00116 |       5.67703 |       0.37315 |     236.60306 |     235.15532 |       3.07357 |       0.00151 |     236.57959 |       2.60133 |      -0.03963 |      52.02078 |       4.60091 |    1779.35205 |    1792.41052 |       0.00000 |    1767.16565 |      52.50000 |       5.00000 |  -27341.41992 |     261.26648 |   53274.86328 |     -66.23330 |       2.94995 |      43.19981 |   21740.30664 |       3.57799 | 
    384.11475 |      87.24619 |      87.24619 |       0.00000 |      15.95424 |      16.95424 |      55.13106 |     149.67778 |     150.11356 |     154.12273 |     153.97232 |     172.24612 |     177.36127 |     177.36127 |       0.00114 |       0.01415 |       0.00073 |       5.76087 |       0.49208 |     236.64629 |     235.19885 |       3.22727 |      -0.00255 |     236.61914 |       2.53149 |       0.00113 |      52.02039 |       4.59994 |    1790.90601 |    1806.94519 |       0.00000 |    1779.27234 |      52.50000 |       5.00000 |  -27407.54688 |     264.14435 |   53317.96094 |     -66.39771 |       2.85848 |      43.23996 |   21999.26172 |       3.62061 | 
    385.11783 |      88.24926 |      88.24926 |       0.00000 |      15.95451 |      16.95451 |      55.13134 |     149.92838 |     150.36336 |     154.40562 |     154.25304 |     172.53450 |     177.68683 |     177.68681 |      -0.00048 |       0.00178 |       0.00151 |       5.78614 |       0.92120 |     236.70908 |     235.26195 |       3.23616 |      -0.04879 |     236.70389 |       2.54738 |      -0.03031 |      52.02000 |       4.59897 |    1802.47485 |    1817.04260 |       0.00000 |    1790.99988 |      52.50000 |       5.00000 |  -27474.24023 |     267.02109 |   53361.32813 |     -66.58343 |       2.88532 |      43.21969 |   22260.26758 |       3.66357 | 
    386.10965 |      89.24109 |      89.24109 |       0.00000 |      15.95479 |      16.95479 |      55.13161 |     150.17523 |     150.59784 |     154.67287 |     154.51898 |     172.81857 |     177.99437 |     177.99437 |      -0.00320 |       0.00463 |       0.00226 |       5.68030 |       0.99626 |     236.81445 |     235.36765 |       3.12158 |      -0.04885 |     236.80708 |       2.55610 |      -0.05066 |      52.01961 |       4.59801 |    1814.02197 |    1828.32349 |       0.00000 |    1802.50159 |      52.50000 |       5.00000 |  -27540.37695 |     269.89703 |   53404.17188 |     -66.77671 |       2.90213 |      43.17324 |   22518.80859 |       3.70612 | 
    387.11731 |      90.24876 |      90.24876 |       0.00000 |      15.95507 |      16.95507 |      55.13189 |     150.43137 |     150.84846 |     154.95699 |     154.80975 |     173.11333 |     178.32132 |     178.32133 |       0.00294 |       0.00366 |       0.00264 |       5.62624 |       1.15131 |     236.95773 |     235.51123 |       3.12593 |      -0.03644 |     236.92937 |       2.49796 |      -0.05792 |      52.01922 |       4.59703 |    1825.64429 |    1839.67029 |       0.00000 |    1814.20300 |      52.50000 |       5.00000 |  -27607.77344 |     272.78418 |   53447.64844 |     -66.99475 |       2.82644 |      43.11005 |   22781.93945 |       3.74942 | 
    388.11157 |      91.24300 |      91.24300 |       0.00000 |      15.95535 |      16.95535 |      55.13217 |     150.66336 |     151.06160 |     155.20218 |     155.04738 |     173.38031 |     178.60349 |     178.60349 |       0.00690 |      -0.02880 |       0.00170 |       5.94068 |       0.56706 |     237.10098 |     235.65480 |       3.37948 |       0.01469 |     237.05084 |       2.55925 |      -0.05355 |      52.01883 |       4.59606 |    1837.06604 |    1850.81543 |       0.00000 |    1825.65393 |      52.50000 |       5.00000 |  -27674.48828 |     275.61761 |   53490.46875 |     -67.18990 |       2.91609 |      43.03375 |   23042.03516 |       3.79223 | 
    389.11014 |      92.24159 |      92.24159 |       0.00000 |      15.95562 |      16.95562 |      55.13245 |     150.84210 |     151.19217 |     155.36441 |     155.18402 |     173.58600 |     178.79018 |     178.79018 |      -0.00274 |       0.00610 |      -0.00036 |       6.03852 |      -0.05949 |     237.13101 |     235.68515 |       3.27483 |       0.05327 |     237.07909 |       2.76137 |       0.03049 |      52.01844 |       4.59509 |    1849.25562 |    1862.72253 |       0.00000 |    1837.28345 |      52.50000 |       5.00000 |  -27741.63086 |     278.68097 |   53533.43750 |     -67.27215 |       3.20009 |      43.03999 |   23303.56641 |       3.83527 | 
    390.11548 |      93.24691 |      93.24691 |       0.00000 |      15.95590 |      16.95590 |      55.13273 |     151.00121 |     151.31177 |     155.51695 |     155.33232 |     173.76909 |     178.96573 |     178.96573 |      -0.00232 |       0.04658 |       0.00147 |       5.83382 |       1.44697 |     237.13156 |     235.68600 |       3.03815 |      -0.08572 |     237.13858 |       2.79221 |       0.01606 |      52.01805 |       4.59410 |    1862.11877 |    1875.29773 |       0.00000 |    1849.59717 |      52.50000 |       5.00000 |  -27809.30664 |     281.94388 |   53576.70313 |     -67.38193 |       3.24565 |      43.01064 |   23567.09570 |       3.87865 | 
    391.10782 |      94.23927 |      94.23927 |       0.00000 |      15.95618 |      16.95618 |      55.13300 |     151.14960 |     151.44576 |     155.68378 |     155.50418 |     173.93985 |     179.15771 |     179.15773 |       0.00136 |      -0.02350 |       0.00540 |       5.80185 |       2.50881 |     237.35172 |     235.90648 |       3.04292 |      -0.16122 |     237.37769 |       2.75250 |      -0.15016 |      52.01766 |       4.59313 |    1874.72620 |    1887.61597 |       0.00000 |    1862.15039 |      52.50000 |       5.00000 |  -27876.29297 |     285.13660 |   53619.28125 |     -67.63582 |       3.19429 |      42.77508 |   23827.51758 |       3.92150 | 
    392.10449 |      95.24860 |      95.24860 |       0.00000 |      15.95646 |      16.95646 |      55.13329 |     151.27979 |     151.56067 |     155.83151 |     155.64624 |     174.08968 |     179.32771 |     179.32771 |      -0.00036 |       0.00990 |       0.00465 |       5.93482 |       1.53651 |     237.64200 |     236.19708 |       3.13881 |      -0.02110 |     237.57690 |       2.79427 |      -0.10341 |      52.01727 |       4.59213 |    1887.50720 |    1900.09668 |       0.00000 |    1874.94397 |      52.50000 |       5.00000 |  -27944.67578 |     288.37103 |   53662.34766 |     -67.84683 |       3.25606 |      42.57814 |   24092.66992 |       3.96514 | 
    393.09967 |      96.24377 |      96.24377 |       0.00000 |      15.95673 |      16.95673 |      55.13356 |     151.39449 |     151.66107 |     155.96457 |     155.77640 |     174.22166 |     179.48082 |     179.48082 |      -0.00726 |      -0.02218 |       0.00197 |       5.69487 |       0.86808 |     237.83997 |     236.39537 |       2.87879 |       0.04797 |     237.74631 |       2.81482 |      -0.04560 |      52.01689 |       4.59115 |    1900.39197 |    1912.68018 |       0.00000 |    1887.62598 |      52.50000 |       5.00000 |  -28012.28906 |     291.64603 |   53704.62891 |     -68.02993 |       3.28775 |      42.41216 |   24354.30273 |       4.00820 | 
    394.09860 |      97.27016 |      97.27016 |       0.00000 |      15.95702 |      16.95702 |      55.13385 |     151.54622 |     151.83229 |     156.17064 |     156.00670 |     174.39629 |     179.71797 |     179.71799 |      -0.00607 |      -0.02372 |      -0.00105 |       5.22583 |      -0.09483 |     237.85452 |     236.41025 |       2.59783 |       0.04797 |     237.80878 |       2.62561 |       0.02756 |      52.01649 |       4.59013 |    1913.32080 |    1925.29309 |       0.00000 |    1900.81775 |      52.50000 |       5.00000 |  -28082.19336 |     294.91306 |   53748.13672 |     -68.17623 |       3.02639 |      42.39739 |   24624.44727 |       4.05266 | 
    395.09860 |      98.27016 |      98.27016 |       0.00000 |      15.95730 |      16.95730 |      55.13412 |     151.74295 |     152.03818 |     156.40918 |     156.27281 |     174.62268 |     179.99248 |     179.99248 |      -0.00196 |       0.00921 |      -0.00328 |       5.08715 |      -1.37086 |     237.71176 |     236.26781 |       2.69163 |       0.05204 |     237.72208 |       2.39273 |       0.09259 |      52.01611 |       4.58914 |    1924.81970 |    1936.48071 |       0.00000 |    1913.20422 |      52.50000 |       5.00000 |  -28150.41016 |     297.75934 |   53790.60938 |     -68.22740 |       2.70258 |      42.56931 |   24888.08594 |       4.09605 | 
    396.09113 |      99.26270 |      99.26270 |       0.00000 |      15.95757 |      16.95757 |      55.13440 |     151.84445 |     151.82555 |     156.21484 |     156.10132 |     174.73949 |     179.76884 |     179.76884 |      -0.00874 |      -0.00431 |      -0.00240 |       4.76476 |      -1.01390 |     237.55795 |     236.11432 |       2.57821 |       0.00763 |     237.59387 |       2.18449 |       0.05315 |      52.01573 |       4.58816 |    1935.33545 |    1945.43799 |       1.00000 |    1924.62329 |      52.50000 |       5.00000 |  -28218.05273 |     300.30881 |   53832.92578 |     -68.05661 |       2.40545 |      42.67156 |   25149.85547 |       4.13913 | 
    397.09000 |     100.26157 |     100.26157 |       0.00000 |      15.95785 |      16.95785 |      55.13468 |     151.67094 |     151.44513 |     155.84483 |     155.76651 |     174.53981 |     179.34303 |     179.34302 |      -0.00209 |       0.00299 |      -0.00194 |       4.42741 |      -1.09662 |     237.43829 |     235.99498 |       2.60898 |       0.01710 |     237.46906 |       1.81624 |       0.03959 |      52.01534 |       4.58717 |    1944.53809 |    1955.85522 |       1.00000 |    1935.11572 |      52.50000 |       5.00000 |  -28285.91406 |     302.45325 |   53875.57422 |     -67.81612 |       1.88282 |      42.72258 |   25412.82031 |       4.18241 | 
    398.08966 |     101.26122 |     101.26122 |       0.00000 |      15.95813 |      16.95813 |      55.13495 |     151.32114 |     151.04967 |     155.45554 |     155.39984 |     174.13725 |     178.89503 |     178.89505 |       0.00039 |       0.00376 |      -0.00173 |       4.40912 |      -0.94489 |     237.33426 |     235.89127 |       2.87284 |       0.02783 |     237.35173 |       1.53387 |       0.03643 |      52.01495 |       4.58619 |    1952.16394 |    1962.20618 |       0.00000 |    1944.22876 |      52.50000 |       5.00000 |  -28353.58008 |     304.11624 |   53918.30078 |     -67.56797 |       1.48230 |      42.75619 |   25675.36914 |       4.22562 | 
    399.09113 |     102.26268 |     102.26268 |       0.00000 |      15.95841 |      16.95841 |      55.13523 |     150.91388 |     150.66563 |     155.07553 |     155.03267 |     173.66859 |     178.45775 |     178.45776 |      -0.00374 |       0.05077 |       0.00055 |       4.32297 |       0.63609 |     237.27235 |     235.82967 |       2.97292 |      -0.06010 |     237.29738 |       1.34722 |       0.02378 |      52.01456 |       4.58521 |    1958.76245 |    1967.60742 |       0.00000 |    1951.95581 |      52.50000 |       5.00000 |  -28421.13672 |     305.46484 |   53961.11328 |     -67.36729 |       1.21749 |      42.71599 |   25937.76758 |       4.26881 | 
    400.08795 |     103.25950 |     103.25950 |       0.00000 |      15.95868 |      16.95868 |      55.13551 |     150.53429 |     150.34705 |     154.76065 |     154.73106 |     173.23177 |     178.09538 |     178.09537 |      -0.00197 |      -0.02935 |       0.00113 |       4.10133 |       0.08227 |     237.35193 |     235.90956 |       2.97881 |      -0.02341 |     237.36896 |       1.12013 |      -0.06503 |      52.01418 |       4.58423 |    1964.40540 |    1967.71643 |       1.00000 |    1958.57019 |      52.50000 |       5.00000 |  -28488.24805 |     306.52591 |   54003.60547 |     -67.28863 |       0.89899 |      42.54528 |   26198.36914 |       4.31170 | 
    401.08591 |     104.25748 |     104.25748 |       0.00000 |      15.95896 |      16.95896 |      55.13579 |     150.23306 |     150.26057 |     154.68233 |     154.66068 |     172.88513 |     178.00526 |     178.00526 |       0.00448 |       0.01436 |       0.00088 |       4.21793 |       0.32072 |     237.39981 |     235.95776 |       3.25704 |       0.00702 |     237.37247 |       0.95862 |      -0.01357 |      52.01380 |       4.58325 |    1969.05334 |    1972.17542 |       1.00000 |    1964.18701 |      52.50000 |       5.00000 |  -28555.37109 |     307.28308 |   54046.04297 |     -67.26022 |       0.67328 |      42.51900 |   26458.91602 |       4.35458 | 
    402.07758 |     105.24915 |     105.24915 |       0.00000 |      15.95924 |      16.95924 |      55.13606 |     150.13026 |     150.32312 |     154.75677 |     154.73381 |     172.76683 |     178.09091 |     178.09093 |       0.00020 |       0.00279 |       0.00091 |       4.32785 |       0.60693 |     237.44904 |     236.00729 |       3.33839 |      -0.01836 |     237.42993 |       0.98707 |      -0.01813 |      52.01342 |       4.58228 |    1973.45398 |    1970.85620 |       1.00000 |    1968.95154 |      52.50000 |       5.00000 |  -28622.11328 |     307.96805 |   54088.19141 |     -67.33540 |       0.71256 |      42.47103 |   26717.89453 |       4.39720 | 
    403.06873 |     106.24028 |     106.24028 |       0.00000 |      15.95951 |      16.95951 |      55.13634 |     150.10289 |     150.22745 |     154.66856 |     154.64484 |     172.73532 |     177.98941 |     177.98941 |       0.00067 |       0.01215 |       0.00089 |       4.38892 |       0.47314 |     237.49443 |     236.05301 |       3.38333 |      -0.01867 |     237.48306 |       1.00318 |      -0.01090 |      52.01303 |       4.58131 |    1977.94507 |    1973.66992 |       1.00000 |    1973.45764 |      52.50000 |       5.00000 |  -28688.85742 |     308.68042 |   54130.24219 |     -67.33669 |       0.73390 |      42.38348 |   26976.71289 |       4.43980 | 
    404.06128 |     107.23283 |     107.23283 |       0.00000 |      15.95979 |      16.95979 |      55.13661 |     150.00414 |     150.05902 |     154.50562 |     154.48117 |     172.62169 |     177.80190 |     177.80188 |       0.00011 |       0.00127 |       0.00119 |       4.39305 |       0.56367 |     237.55496 |     236.11385 |       3.37187 |      -0.02433 |     237.54401 |       1.01872 |      -0.02691 |      52.01265 |       4.58034 |    1982.53979 |    1977.11511 |       1.00000 |    1977.97693 |      52.50000 |       5.00000 |  -28755.67969 |     309.42340 |   54172.25391 |     -67.31109 |       0.75413 |      42.26632 |   27235.66797 |       4.48241 | 
    405.07007 |     108.24163 |     108.24163 |       0.00000 |      15.96007 |      16.96007 |      55.13689 |     149.84460 |     149.86617 |     154.31776 |     154.29355 |     172.43810 |     177.58571 |     177.58569 |      -0.00262 |      -0.00567 |       0.00109 |       4.34730 |       0.41841 |     237.62480 |     236.18401 |       3.33025 |      -0.00765 |     237.60602 |       1.01468 |      -0.02870 |      52.01227 |       4.57936 |    1987.22510 |    1985.48962 |       1.00000 |    1982.63306 |      52.50000 |       5.00000 |  -28823.56641 |     310.18341 |   54214.82422 |     -67.27553 |       0.74705 |      42.14126 |   27498.56445 |       4.52568 | 
    406.07144 |     109.24300 |     109.24300 |       0.00000 |      15.96035 |      16.96035 |      55.13717 |     149.67439 |     149.69949 |     154.15633 |     154.13625 |     172.24222 |     177.39995 |     177.39993 |      -0.00271 |       0.00102 |       0.00075 |       4.13896 |       0.37974 |     237.67380 |     236.23332 |       3.21205 |      -0.00116 |     237.65152 |       0.92457 |      -0.01210 |      52.01189 |       4.57838 |    1991.69458 |    1992.87500 |       1.00000 |    1987.25208 |      52.50000 |       5.00000 |  -28890.91406 |     310.88272 |   54256.97266 |     -67.24038 |       0.62088 |      42.04293 |   27759.20508 |       4.56858 | 
    407.06967 |     110.24123 |     110.24123 |       0.00000 |      15.96062 |      16.96062 |      55.13745 |     149.52472 |     149.57845 |     154.04054 |     154.02557 |     172.06998 |     177.26669 |     177.26669 |       0.00072 |      -0.00032 |       0.00062 |       4.09684 |       0.37719 |     237.71082 |     236.27065 |       3.29594 |      -0.00941 |     237.69638 |       0.79850 |      -0.00990 |      52.01151 |       4.57740 |    1995.58765 |    2000.77795 |       0.00000 |    1991.60974 |      52.50000 |       5.00000 |  -28958.02734 |     311.40826 |   54298.89844 |     -67.22475 |       0.44538 |      41.95774 |   28018.80469 |       4.61130 | 
    408.06662 |     111.23819 |     111.23819 |       0.00000 |      15.96090 |      16.96090 |      55.13773 |     149.38979 |     149.47287 |     153.93973 |     153.92680 |     171.91470 |     177.15070 |     177.15070 |       0.00128 |      -0.00070 |       0.00068 |       4.16622 |       0.34734 |     237.74734 |     236.30750 |       3.42116 |      -0.01346 |     237.73790 |       0.74262 |      -0.01337 |      52.01113 |       4.57643 |    1999.05457 |    2005.97192 |       1.00000 |    1995.49622 |      52.50000 |       5.00000 |  -29025.04102 |     311.80450 |   54340.68750 |     -67.21223 |       0.36717 |      41.88057 |   28277.92188 |       4.65395 | 
    409.06006 |     112.23162 |     112.23162 |       0.00000 |      15.96118 |      16.96118 |      55.13800 |     149.26590 |     149.36635 |     153.83762 |     153.82466 |     171.77214 |     177.03317 |     177.03320 |      -0.00365 |      -0.00238 |       0.00065 |       4.16743 |       0.27183 |     237.78586 |     236.34633 |       3.42090 |      -0.00714 |     237.77460 |       0.74411 |      -0.01470 |      52.01075 |       4.57546 |    2002.39612 |    2009.36462 |       1.00000 |    1999.01282 |      52.50000 |       5.00000 |  -29091.80469 |     312.16464 |   54382.25781 |     -67.19501 |       0.36827 |      41.80886 |   28535.94141 |       4.69641 | 
    410.05466 |     113.22620 |     113.22620 |       0.00000 |      15.96145 |      16.96145 |      55.13828 |     149.18083 |     149.30800 |     153.78484 |     153.77596 |     171.67424 |     176.97243 |     176.97243 |      -0.01737 |      -0.00025 |       0.00046 |       3.50221 |       0.21380 |     237.81387 |     236.37465 |       2.88476 |      -0.00134 |     237.80228 |       0.61503 |      -0.00789 |      52.01037 |       4.57448 |    2005.60803 |    2012.53894 |       0.00000 |    2002.39270 |      52.50000 |       5.00000 |  -29158.62891 |     312.48413 |   54423.81250 |     -67.19367 |       0.18914 |      41.76076 |   28794.14063 |       4.73891 | 
    411.05844 |     114.23000 |     114.23000 |       0.00000 |      15.96173 |      16.96173 |      55.13856 |     149.21698 |     149.44531 |     153.93019 |     153.93007 |     171.71584 |     177.13971 |     177.13971 |      -0.01494 |      -0.02843 |      -0.00049 |       2.48941 |      -0.28556 |     237.82320 |     236.38429 |       2.41131 |       0.02061 |     237.81239 |       0.07558 |      -0.01027 |      52.00999 |       4.57350 |    2007.31555 |    2013.90601 |       0.00000 |    2005.37097 |      52.50000 |       5.00000 |  -29226.10938 |     312.33792 |   54465.73438 |     -67.26558 |      -0.55715 |      41.78344 |   29054.78516 |       4.78180 | 
    412.05576 |     115.22732 |     115.22732 |       0.00000 |      15.96201 |      16.96201 |      55.13883 |     149.41283 |     149.80629 |     154.29938 |     154.29131 |     171.94122 |     177.56456 |     177.56456 |      -0.00676 |       0.02929 |      -0.00219 |       1.87791 |      -1.02255 |     237.72789 |     236.28931 |       2.46136 |       0.04546 |     237.72412 |      -0.58633 |       0.07386 |      52.00961 |       4.57253 |    2006.13245 |    2013.83862 |       0.00000 |    2006.69238 |      52.50000 |       5.00000 |  -29293.23828 |     311.31268 |   54507.48828 |     -67.35524 |      -1.47697 |      41.97654 |   29314.16406 |       4.82449 | 
    413.05017 |     116.22174 |     116.22174 |       0.00000 |      15.96228 |      16.96228 |      55.13911 |     149.75891 |     150.31075 |     154.81020 |     154.78334 |     172.33948 |     178.15240 |     178.15239 |       0.00161 |       0.00098 |      -0.00070 |       1.75225 |      -0.07324 |     237.65599 |     236.21771 |       2.81687 |      -0.01896 |     237.67630 |      -1.06705 |       0.01776 |      52.00924 |       4.57155 |    2002.28027 |    2011.09924 |       0.00000 |    2005.44592 |      52.50000 |       5.00000 |  -29360.29883 |     309.47244 |   54549.33203 |     -67.53238 |      -2.15117 |      42.16015 |   29573.47852 |       4.86717 | 
    414.05899 |     117.23054 |     117.23054 |       0.00000 |      15.96256 |      16.96256 |      55.13939 |     150.20729 |     150.85031 |     155.35345 |     155.31721 |     172.85547 |     178.77757 |     178.77759 |       0.00115 |       0.00372 |       0.00017 |       1.91011 |      -0.01668 |     237.64026 |     236.20230 |       3.14539 |      -0.02398 |     237.66292 |      -1.23775 |      -0.00894 |      52.00885 |       4.57056 |    1996.85840 |    2006.82178 |       0.00000 |    2001.74158 |      52.50000 |       5.00000 |  -29428.53711 |     307.14075 |   54591.94141 |     -67.75489 |      -2.39781 |      42.31841 |   29837.42578 |       4.91061 | 
    415.05014 |     118.22169 |     118.22169 |       0.00000 |      15.96284 |      16.96284 |      55.13966 |     150.67992 |     151.20354 |     155.70415 |     155.66447 |     173.39935 |     179.18114 |     179.18114 |      -0.00805 |      -0.00228 |       0.00058 |       1.68175 |       0.08662 |     237.66571 |     236.22807 |       2.97266 |      -0.00633 |     237.66528 |      -1.29339 |      -0.02170 |      52.00846 |       4.56958 |    1991.17236 |    2002.28149 |       0.00000 |    1996.70154 |      52.50000 |       5.00000 |  -29495.78906 |     304.73730 |   54633.94531 |     -67.90832 |      -2.48194 |      42.40863 |   30097.57227 |       4.95342 | 
    416.04990 |     119.22144 |     119.22144 |       0.00000 |      15.96312 |      16.96312 |      55.13994 |     150.93425 |     150.97981 |     155.45891 |     155.39996 |     173.69203 |     178.89893 |     178.89894 |      -0.00635 |      -0.00854 |      -0.00023 |       1.19837 |      -0.23335 |     237.68105 |     236.24373 |       2.77387 |       0.02629 |     237.66379 |      -1.57807 |      -0.00260 |      52.00808 |       4.56859 |    1984.68848 |    1997.88135 |       0.00000 |    1990.96252 |      52.50000 |       5.00000 |  -29563.63672 |     302.08377 |   54676.31250 |     -67.79056 |      -2.87616 |      42.33398 |   30360.00195 |       4.99661 | 
    417.04297 |     120.21454 |     120.21454 |       0.00000 |      15.96339 |      16.96339 |      55.14022 |     150.78079 |     150.56035 |     155.00874 |     154.92140 |     173.51544 |     178.38087 |     178.38087 |       0.00251 |       0.00139 |      -0.00127 |       1.10820 |      -0.54220 |     237.63416 |     236.19714 |       3.02887 |       0.03663 |     237.62387 |      -1.92337 |       0.03457 |      52.00770 |       4.56762 |    1976.69849 |    1991.81226 |       0.00000 |    1984.32629 |      52.50000 |       5.00000 |  -29630.84570 |     298.97632 |   54718.30859 |     -67.55070 |      -3.34928 |      42.24563 |   30620.01172 |       5.03941 | 
    418.04071 |     121.21226 |     121.21226 |       0.00000 |      15.96367 |      16.96367 |      55.14050 |     150.36609 |     150.05746 |     154.47003 |     154.36911 |     173.03821 |     177.76096 |     177.76096 |       0.00093 |       0.00340 |      -0.00180 |       1.32454 |      -0.80099 |     237.54410 |     236.10741 |       3.39327 |       0.03297 |     237.55624 |      -2.07136 |       0.04759 |      52.00732 |       4.56664 |    1967.52759 |    1982.93958 |       0.00000 |    1976.32019 |      52.50000 |       5.00000 |  -29698.09961 |     295.50671 |   54760.41797 |     -67.25971 |      -3.54413 |      42.17175 |   30880.32813 |       5.08225 | 
    419.04077 |     122.21235 |     122.21235 |       0.00000 |      15.96395 |      16.96395 |      55.14077 |     149.84964 |     149.53572 |     153.91103 |     153.79851 |     172.44389 |     177.11765 |     177.11765 |      -0.00705 |       0.01206 |       0.00005 |       1.05305 |       0.31963 |     237.48416 |     236.04779 |       3.24127 |      -0.05190 |     237.51569 |      -2.19096 |       0.00670 |      52.00694 |       4.56566 |    1957.93579 |    1973.04529 |       0.00000 |    1967.30579 |      52.50000 |       5.00000 |  -29765.21680 |     291.90833 |   54802.55078 |     -66.98110 |      -3.69764 |      42.06094 |   31140.33008 |       5.12504 | 
    420.05057 |     123.22214 |     123.22214 |       0.00000 |      15.96423 |      16.96423 |      55.14105 |     149.35553 |     149.09488 |     153.43301 |     153.29092 |     171.87527 |     176.56757 |     176.56758 |       0.00072 |      -0.00210 |       0.00128 |       0.84594 |       0.34778 |     237.52777 |     236.09171 |       3.30943 |      -0.04133 |     237.54671 |      -2.46619 |      -0.04341 |      52.00655 |       4.56468 |    1947.30737 |    1960.00171 |       0.00000 |    1957.54199 |      52.50000 |       5.00000 |  -29832.74805 |     287.98883 |   54844.92969 |     -66.78152 |      -4.06564 |      41.88176 |   31401.90625 |       5.16809 | 
    421.05087 |     124.22243 |     124.22243 |       0.00000 |      15.96451 |      16.96451 |      55.14133 |     148.89879 |     148.70479 |     153.00533 |     152.84557 |     171.34967 |     176.07539 |     176.07539 |       0.00453 |       0.00010 |       0.00119 |       1.05124 |       0.27779 |     237.60448 |     236.16873 |       3.66730 |       0.00391 |     237.58044 |      -2.61852 |      -0.03287 |      52.00617 |       4.56371 |    1935.76135 |    1947.89075 |       0.00000 |    1946.94446 |      52.50000 |       5.00000 |  -29899.46094 |     283.79742 |   54886.74219 |     -66.61166 |      -4.26401 |      41.71812 |   31660.21484 |       5.21060 | 
